# Constructed from biom file
#OTU ID	Agile	Amber	Apple	Brave	Cedar	Crown	Dance	Drive	Dwell	Eagle	Earth	Fleet	Giant	Glint	Grace	Honor	Inlet	Joker	Kneel	Knife	Latch	Lemon	Magic	Mover	North	Novel	Ocean	Outer	Overt	Paint	Quiet	Quirk	Roast	Rocky	Shore	Smart	Spark	Storm	Trend	Truce	Unity	Value	Vapor	Water	Woven	Zebra
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp._DL-VIII	3.0	3.0	1.0	1.0	2.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	1.0	3.0	1.0	2.0	1.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp._JN500901	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp._SY8519	30.0	39.0	27.0	28.0	29.0	12.0	19.0	10.0	22.0	23.0	20.0	25.0	14.0	10.0	51.0	6.0	74.0	17.0	11.0	51.0	25.0	39.0	7.0	3.0	13.0	0.0	37.0	10.0	14.0	19.0	13.0	15.0	69.0	144.0	13.0	20.0	7.0	14.0	38.0	1.0	0.0	0.0	22.0	46.0	16.0	49.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sporogenes	643.0	80.0	93.0	26.0	23.0	38.0	33.0	26.0	31.0	67.0	40.0	52.0	61.0	11.0	334.0	33.0	36.0	44.0	334.0	384.0	90.0	40.0	11.0	31.0	35.0	3.0	103.0	44.0	43.0	21.0	16.0	79.0	116.0	300.0	159.0	30.0	24.0	36.0	32.0	0.0	0.0	0.0	65.0	177.0	45.0	62.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_taeniosporum	1.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_tetani	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_tyrobutyricum	0.0	3.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	2.0	1.0	4.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Geosporobacter|s__Geosporobacter_ferrireducens	1.0	5.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Mordavella|s__Mordavella_sp._Marseille-P3756	74.0	68.0	45.0	86.0	77.0	33.0	32.0	9.0	35.0	58.0	41.0	87.0	63.0	15.0	74.0	54.0	71.0	60.0	27.0	61.0	76.0	68.0	16.0	36.0	62.0	0.0	71.0	40.0	76.0	36.0	10.0	42.0	95.0	167.0	37.0	78.0	90.0	18.0	83.0	0.0	0.0	0.0	58.0	67.0	48.0	67.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|s__Clostridiaceae_bacterium_14S0207	1.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII._Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum	1.0	1.0	3.0	2.0	8.0	0.0	0.0	5.0	2.0	1.0	1.0	1.0	2.0	0.0	2.0	1.0	2.0	6.0	3.0	2.0	3.0	0.0	4.0	3.0	0.0	0.0	0.0	3.0	3.0	9.0	0.0	1.0	5.0	13.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	3.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII._Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_pumilum	4.0	2.0	2.0	1.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII._Incertae_Sedis|s__[Eubacterium]_minutum	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII._Incertae_Sedis|s__[Eubacterium]_sulci	1.0	2.0	4.0	2.0	3.0	2.0	3.0	3.0	1.0	1.0	1.0	5.0	1.0	4.0	1.0	1.0	2.0	2.0	8.0	1.0	6.0	0.0	3.0	1.0	1.0	0.0	0.0	3.0	2.0	5.0	0.0	3.0	3.0	8.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	5.0	2.0	3.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XVI._Incertae_Sedis|g__Carboxydocella|s__Carboxydocella_thermautotrophica	0.0	2.0	1.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XVII._Incertae_Sedis|g__Thermaerobacter|s__Thermaerobacter_marianensis	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	7.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	2.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Acetobacterium|s__Acetobacterium_sp._KB-1	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	3.0	2.0	2.0	1.0	0.0	0.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Acetobacterium|s__Acetobacterium_woodii	0.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	3.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum	15.0	7.0	13.0	6.0	14.0	18.0	2.0	3.0	8.0	12.0	7.0	17.0	12.0	1.0	31.0	12.0	5.0	93.0	1.0	20.0	7.0	16.0	5.0	4.0	5.0	0.0	14.0	6.0	4.0	22.0	9.0	17.0	8.0	34.0	13.0	11.0	5.0	14.0	9.0	1.0	0.0	0.0	21.0	9.0	6.0	27.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__[Eubacterium]_cellulosolvens	24.0	26.0	16.0	16.0	29.0	10.0	14.0	8.0	20.0	13.0	17.0	18.0	20.0	6.0	42.0	6.0	23.0	18.0	8.0	21.0	24.0	21.0	6.0	9.0	4.0	0.0	28.0	17.0	19.0	13.0	9.0	10.0	16.0	51.0	15.0	26.0	11.0	14.0	11.0	0.0	0.0	0.0	10.0	31.0	18.0	27.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__[Eubacterium]_eligens	106.0	141.0	1008.0	59.0	68.0	390.0	371.0	63.0	724.0	67.0	23.0	66.0	113.0	297.0	759.0	14.0	520.0	490.0	227.0	200.0	214.0	99.0	93.0	435.0	24.0	2.0	139.0	119.0	33.0	18.0	34.0	66.0	651.0	2888.0	415.0	73.0	41.0	28.0	36.0	0.0	1.0	0.0	33.0	179.0	657.0	1252.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__[Eubacterium]_hallii	521.0	1101.0	355.0	338.0	165.0	102.0	206.0	93.0	362.0	269.0	243.0	208.0	236.0	137.0	834.0	85.0	581.0	445.0	267.0	402.0	166.0	179.0	98.0	175.0	123.0	1.0	288.0	154.0	227.0	137.0	116.0	282.0	459.0	1599.0	224.0	353.0	135.0	200.0	213.0	1.0	0.0	3.0	87.0	502.0	186.0	464.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Heliobacteriaceae|g__Heliobacterium|s__Heliobacterium_modesticaldum	3.0	0.0	0.0	6.0	4.0	3.0	1.0	4.0	1.0	1.0	0.0	2.0	0.0	6.0	2.0	3.0	3.0	0.0	0.0	3.0	1.0	3.0	1.0	0.0	0.0	0.0	3.0	5.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Hungateiclostridiaceae|g__Hungateiclostridium|s__Hungateiclostridium_clariflavum	2.0	0.0	1.0	1.0	0.0	3.0	3.0	1.0	2.0	0.0	0.0	1.0	2.0	0.0	5.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	6.0	3.0	1.0	3.0	1.0	1.0	1.0	4.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Hungateiclostridiaceae|g__Hungateiclostridium|s__Hungateiclostridium_thermocellum	0.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	3.0	3.0	0.0	0.0	3.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	5.0	3.0	0.0	1.0	0.0	1.0	4.0	3.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Hungateiclostridiaceae|g__Mageeibacillus|s__Mageeibacillus_indolicus	2.0	4.0	4.0	3.0	0.0	4.0	0.0	1.0	1.0	1.0	5.0	1.0	3.0	3.0	5.0	3.0	1.0	0.0	1.0	0.0	3.0	3.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	1.0	4.0	3.0	1.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	3.0	6.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Hungateiclostridiaceae|g__Pseudoclostridium|s__Pseudoclostridium_thermosuccinogenes	0.0	2.0	2.0	0.0	1.0	3.0	1.0	3.0	1.0	2.0	0.0	2.0	2.0	0.0	1.0	2.0	3.0	2.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Hungateiclostridiaceae|g__Ruminiclostridium|s__Ruminiclostridium_cellulolyticum	2.0	1.0	1.0	1.0	2.0	0.0	3.0	0.0	2.0	1.0	1.0	4.0	1.0	1.0	5.0	0.0	2.0	4.0	1.0	3.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Hungateiclostridiaceae|g__Thermoclostridium|s__Thermoclostridium_stercorarium	1.0	0.0	0.0	1.0	0.0	2.0	3.0	2.0	2.0	0.0	0.0	2.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	3.0	2.0	1.0	0.0	2.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	1.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	1129.0	1504.0	513.0	161.0	343.0	243.0	213.0	138.0	200.0	393.0	1513.0	309.0	275.0	137.0	1643.0	68.0	619.0	1593.0	512.0	1941.0	268.0	368.0	86.0	42.0	138.0	0.0	416.0	326.0	1755.0	197.0	95.0	213.0	736.0	3843.0	454.0	391.0	426.0	292.0	182.0	2.0	1.0	1.0	205.0	2162.0	182.0	1233.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_propionicum	3.0	11.0	4.0	1.0	5.0	5.0	6.0	3.0	1.0	5.0	2.0	6.0	5.0	2.0	17.0	2.0	2.0	5.0	1.0	2.0	4.0	3.0	3.0	0.0	0.0	0.0	8.0	2.0	1.0	4.0	1.0	2.0	5.0	11.0	6.0	2.0	1.0	0.0	3.0	0.0	0.0	0.0	4.0	5.0	3.0	2.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	101.0	175.0	65.0	57.0	78.0	47.0	42.0	30.0	47.0	92.0	71.0	62.0	42.0	45.0	156.0	29.0	204.0	62.0	71.0	74.0	47.0	57.0	21.0	63.0	35.0	0.0	80.0	54.0	37.0	169.0	28.0	34.0	66.0	232.0	57.0	114.0	48.0	36.0	75.0	4.0	0.0	0.0	89.0	94.0	60.0	109.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp._N6H1-15	69.0	117.0	55.0	40.0	47.0	28.0	32.0	11.0	50.0	51.0	68.0	49.0	39.0	11.0	132.0	11.0	75.0	52.0	54.0	72.0	54.0	42.0	15.0	257.0	25.0	0.0	48.0	45.0	37.0	83.0	19.0	31.0	64.0	166.0	45.0	52.0	40.0	37.0	28.0	1.0	0.0	0.0	38.0	79.0	37.0	98.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp._YL58	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	0.0	3.0	1.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	2.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_fibrisolvens	13.0	32.0	10.0	12.0	10.0	13.0	13.0	3.0	9.0	10.0	15.0	9.0	8.0	12.0	25.0	3.0	13.0	16.0	8.0	8.0	11.0	15.0	6.0	12.0	3.0	0.0	16.0	12.0	6.0	8.0	2.0	13.0	17.0	23.0	12.0	16.0	4.0	10.0	10.0	0.0	0.0	0.0	8.0	22.0	11.0	13.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_hungatei	10.0	29.0	5.0	5.0	5.0	7.0	8.0	4.0	8.0	8.0	6.0	6.0	4.0	5.0	19.0	1.0	11.0	15.0	8.0	6.0	14.0	6.0	6.0	1.0	2.0	0.0	12.0	9.0	2.0	10.0	2.0	5.0	14.0	16.0	6.0	5.0	7.0	4.0	1.0	0.0	0.0	0.0	2.0	10.0	9.0	6.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_proteoclasticus	9.0	13.0	11.0	8.0	7.0	10.0	13.0	5.0	9.0	10.0	5.0	10.0	7.0	2.0	19.0	4.0	10.0	8.0	11.0	8.0	12.0	8.0	7.0	2.0	2.0	0.0	15.0	10.0	3.0	10.0	0.0	6.0	18.0	18.0	16.0	5.0	3.0	2.0	5.0	0.0	0.0	0.0	4.0	6.0	8.0	8.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Cellulosilyticum|s__Cellulosilyticum_lentocellum	3.0	3.0	4.0	0.0	3.0	3.0	6.0	1.0	3.0	3.0	2.0	2.0	2.0	4.0	9.0	0.0	5.0	5.0	2.0	2.0	2.0	1.0	3.0	0.0	1.0	0.0	5.0	7.0	3.0	6.0	1.0	4.0	2.0	9.0	2.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	5.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Herbinix|s__Herbinix_luporum	4.0	5.0	6.0	3.0	7.0	2.0	5.0	1.0	4.0	4.0	3.0	3.0	3.0	2.0	9.0	2.0	11.0	7.0	2.0	4.0	5.0	9.0	4.0	1.0	1.0	0.0	6.0	5.0	0.0	3.0	2.0	8.0	15.0	10.0	4.0	5.0	3.0	5.0	1.0	0.0	0.0	0.0	3.0	6.0	7.0	10.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_umeaense	2.0	13.0	11.0	12.0	3.0	3.0	4.0	1.0	4.0	9.0	4.0	10.0	7.0	7.0	11.0	5.0	7.0	9.0	5.0	10.0	9.0	6.0	2.0	1.0	3.0	0.0	5.0	5.0	4.0	10.0	0.0	3.0	5.0	22.0	3.0	2.0	6.0	2.0	0.0	0.0	0.0	0.0	2.0	5.0	8.0	4.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_phocaeense	54.0	59.0	41.0	37.0	67.0	54.0	29.0	19.0	43.0	57.0	32.0	59.0	50.0	20.0	75.0	30.0	45.0	73.0	30.0	38.0	64.0	32.0	13.0	9.0	29.0	0.0	62.0	33.0	77.0	51.0	16.0	31.0	41.0	107.0	34.0	110.0	42.0	22.0	39.0	0.0	0.0	1.0	54.0	69.0	27.0	62.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_phytofermentans	7.0	14.0	13.0	6.0	11.0	4.0	2.0	6.0	6.0	8.0	10.0	11.0	10.0	4.0	23.0	1.0	14.0	10.0	8.0	8.0	14.0	4.0	4.0	4.0	3.0	0.0	19.0	12.0	6.0	14.0	3.0	6.0	13.0	24.0	5.0	9.0	5.0	6.0	10.0	0.0	0.0	0.0	6.0	14.0	8.0	13.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp._YL32	30.0	75.0	30.0	21.0	32.0	20.0	19.0	10.0	33.0	19.0	30.0	26.0	29.0	19.0	60.0	22.0	76.0	44.0	24.0	49.0	25.0	27.0	4.0	539.0	19.0	0.0	31.0	26.0	57.0	201.0	11.0	21.0	30.0	89.0	26.0	32.0	29.0	25.0	20.0	1.0	0.0	0.0	18.0	53.0	46.0	40.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium]_bolteae	147.0	134.0	73.0	60.0	163.0	95.0	32.0	21.0	47.0	41.0	120.0	139.0	70.0	20.0	67.0	130.0	233.0	79.0	14.0	55.0	76.0	53.0	20.0	632.0	51.0	0.0	157.0	32.0	262.0	2796.0	25.0	67.0	57.0	122.0	27.0	52.0	58.0	38.0	85.0	3.0	0.0	8.0	117.0	43.0	90.0	83.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium]_saccharolyticum	18.0	26.0	14.0	11.0	29.0	17.0	6.0	8.0	15.0	19.0	9.0	30.0	12.0	35.0	31.0	4.0	23.0	10.0	7.0	14.0	15.0	7.0	15.0	3.0	19.0	0.0	26.0	10.0	25.0	17.0	7.0	3.0	27.0	48.0	9.0	10.0	9.0	11.0	14.0	0.0	0.0	0.0	8.0	24.0	13.0	45.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium]_sphenoides	19.0	34.0	10.0	5.0	13.0	9.0	6.0	5.0	12.0	11.0	15.0	14.0	14.0	4.0	28.0	3.0	16.0	16.0	4.0	7.0	7.0	12.0	7.0	8.0	5.0	0.0	11.0	8.0	7.0	16.0	8.0	5.0	20.0	26.0	9.0	10.0	9.0	7.0	7.0	0.0	0.0	1.0	6.0	16.0	9.0	19.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	195.0	350.0	1347.0	144.0	279.0	309.0	177.0	93.0	196.0	395.0	123.0	330.0	481.0	177.0	613.0	94.0	400.0	281.0	1582.0	442.0	507.0	237.0	179.0	36.0	174.0	0.0	436.0	121.0	183.0	145.0	176.0	220.0	1765.0	592.0	276.0	185.0	172.0	106.0	527.0	1.0	0.0	2.0	186.0	266.0	196.0	311.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae_bacterium_Choco86	461.0	340.0	164.0	179.0	108.0	75.0	77.0	73.0	126.0	166.0	149.0	127.0	192.0	82.0	543.0	25.0	224.0	172.0	280.0	239.0	165.0	94.0	56.0	151.0	68.0	0.0	164.0	127.0	91.0	185.0	88.0	125.0	163.0	439.0	155.0	115.0	97.0	73.0	88.0	0.0	0.0	0.0	82.0	240.0	92.0	270.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae_bacterium_GAM79	219.0	246.0	1220.0	114.0	300.0	455.0	435.0	524.0	139.0	1452.0	169.0	490.0	374.0	234.0	2030.0	77.0	366.0	264.0	340.0	591.0	956.0	169.0	232.0	91.0	149.0	0.0	2316.0	107.0	110.0	146.0	356.0	139.0	184.0	473.0	148.0	150.0	98.0	78.0	234.0	0.0	0.0	1.0	461.0	321.0	216.0	173.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae_bacterium_oral_taxon_500	2.0	7.0	4.0	4.0	5.0	2.0	5.0	3.0	1.0	6.0	3.0	2.0	2.0	0.0	9.0	6.0	4.0	3.0	0.0	1.0	3.0	3.0	1.0	1.0	1.0	0.0	7.0	3.0	4.0	7.0	2.0	0.0	3.0	5.0	2.0	4.0	1.0	0.0	5.0	0.0	0.0	0.0	5.0	2.0	2.0	3.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__[Eubacterium]_rectale	282.0	2702.0	1013.0	192.0	1278.0	1343.0	3366.0	146.0	1170.0	946.0	1166.0	2022.0	6201.0	3899.0	627.0	100.0	19651.0	1453.0	3451.0	735.0	2589.0	1612.0	269.0	74.0	625.0	7.0	1156.0	1258.0	237.0	112.0	859.0	1326.0	7462.0	6931.0	213.0	6789.0	4475.0	1876.0	1017.0	0.0	6.0	2.0	1416.0	2473.0	1319.0	3130.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp._PEA192	98.0	33.0	145.0	161.0	165.0	180.0	56.0	146.0	60.0	220.0	214.0	210.0	83.0	79.0	78.0	268.0	94.0	470.0	21.0	341.0	72.0	186.0	43.0	137.0	201.0	0.0	177.0	39.0	405.0	568.0	131.0	409.0	52.0	60.0	59.0	247.0	117.0	251.0	190.0	1.0	0.0	1.0	274.0	42.0	125.0	37.0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_valericigenes	1.0	2.0	9.0	19.0	10.0	44.0	3.0	66.0	10.0	6.0	7.0	27.0	14.0	24.0	14.0	63.0	5.0	29.0	1.0	42.0	15.0	8.0	12.0	2.0	8.0	0.0	25.0	4.0	5.0	4.0	25.0	25.0	5.0	10.0	9.0	9.0	4.0	9.0	30.0	0.0	0.0	0.0	40.0	9.0	5.0	3.0
